id,text,label
39255,Su exito era una grande sorpresa por la mayoria de la gente porque no era la favorita a aucun etape durante el concurso .,A2
7036,Es como un padre para mí .,A2
5650,"Hoy , cuando recuerdamos de este momento nos reímos .",B1
28311,Estoy estudiando ahora Master de Alimentation Seguridad en la national_Universidad_de_Taiwán .,B1
17632,4 ) A mi me interesa la estructura de las clases .,B2
43149,Hola Zaid !,B1
45846,atentamente,C1
29863,"Después , visité a mi prima en pueblo de San_Celoni para una semana , me gusté mucho los campos allí .",A2
2881,"Aprendió íngles , también , para estudiar a el Universidad .",A2
18061,La historia ocorre em la casa de la moneda de a Espanha .,C1
22444,contactar me en cualqueira hora te prefieres . no es importa para mi .,B1
901,"Hacía buen tiempo cuándo estaba allí , disfruté mucho en las playas .",A2
18981,Siempre se pone zapatos esportivos .,A2
39932,¿ Sigas viviendo en Madrid como tres años antes ?,B1
34949,"En el futuro en España , quiero viajar a muchas ciudades como Barcelona , Cordoba , Sevilla y la provincia de Galicía .",A2
8488,Ella dedica su vida a ayudar otras personas .,A2
30232,Siempre tiene una sonrisa para todo .,A2
23464,"Todos viven comigo , en Brasília , en Asa_Norte .",A1
8219,Ellos viven en una ciudad llamada Carazinho .,A1
1627,"Mohammed_Amine es muy joven , tiene doce años y estudia en el colegio , es el mejor de su clase .",A1
6772,"Esta diversidad de la lengua no me parece un obstáculo , sino una meta .",B2
12021,Siempre etoy mirando las inovaciones y hacendo cosas que podem ajudar me en mi projectos .,A1
14678,Nos quedamos por ahí después_de nuestra luna de miel .,A2
11440,Asi_que fui a una playa bonita en el pueblo de mi amiga .,A2
41915,¿ Cuánto costará esta habitación y cuales son condiciones de la reserva ?,A2
44181,¿ Hay unos clases por Skype ?,B2
28967,Di me si será posible .,B1
40025,y cuatro hermanas son amas de casa,A1
2580,"Dicen que encontraste un buen trabajo en Argentina como traductor y ahora vives allí , ¿ cómo es la vida pasada en Argentina ?",B1
40734,Soy profersora de historia y he hecho estudias de literatura en la univesidad_de_Paris-La_Sorbone que es la universidad más conocida en Francia .,B2
44101,¿ Tiene desayuna para los clientes ?,A2
34924,"Cuando llegámos , mi hermana Michelle nos salió para una fiesta y mi hermana Valerie y yo fuimos a un aventura .",A2
4340,"En las fines de semana , me gusta mucho ir en el restaurante en el sabado con me novio y mis amigos .",A1
43133,"Soy activo , me interesan muchas cosas de este mundo , especialmente cuando los explican bueno , también me gusta la cultura española y latinoamericana , yo bailo el tango argentino y me gusta mucho el arte .",B2
35461,"Irina tiene solo madre pero ella está agredecida a su padre porque ahora tiene un carácter tan independiente , muy fuerte , volitivo .",A2
18771,Me llamo Flavia .,A1
1073,"Además , solicito la baja o los dejaré .",C1
21638,Ella tuvo una hira que también es una cantante famosa en Brasil .,A2
17065,Es verde y tiene una tarjeta de identificación con mi nombre y dirección .,B1
37298,"Sin_embargo , me mudé el año pasado , por eso si queires visitar me , voy a enviar te mi directíon doméstico actual .",B1
29351,"Mi compañeiro se llama Eduardo e es una persona muy inteligente , simpatica e alegre .",A1
32626,Hoy yo voy a hablar un poco de mi familia .,A1
3159,"Señor / señora ,",B1
38353,"Estimado Sres. ,",C1
35755,"La primera semana todo funcionaba sin contratiempos : la luz se encendía y el gas tampoco fallaba , no me podía quejar .",C1
21292,"Mi padres viven en Lille , con mi pequeños hermano y hermana .",A1
34650,"Quiero visitar su region y aprovechar el conocimiento de el español con ustedes , conocer la cultura la historia y tambien la cocina de el pais .",B1
21398,"Tengo cabellos castaños , cortos y rizos .",A1
31334,Marouane encanta ver la tele y jugar el futbol .,A1
18324,Puedes llamar me o mandar me un wassup para que sepa .,B1
19680,Pero creo que tiene que mejorar sus servicios y la eficiencia de resolver las problemas .,B1
5974,"La semana proxima voy a venir , me elijo el domingo para que tu puedes mi trer de el aeropuerto , porfavor .",B1
3729,"Me necesita quedar me allá la próxima semana entera , y me preguntaba si podrías buscar un alojamiemto para mí , algo simple y cerca de la calle Gaudhi , a donde me voy .",B1
490,"Le recuerdo que han perdido el equipaje , dos maletas , en el vuelo IB55 procedente de Lyon .",B1
22092,Hace 1 año que yo vivo en Porto_Alegre Brasil .,A1
33949,¡ Ojala que no te moleste auyudar me con mi tareas !,B1
1375,"Julia tiene el pelo rubio , largo y muy rizado y por su pelo siempre le veo de fuera .",A2
37782,"Dá a día , la revolución libia va cosechando una reputación de gran peso por todos los rincones de el mundo .",C1
31658,fuen vacaciones mervellosas .,A2
17010,Di le que el hombre el muñeca solía ser su mascota favorita se llama Bibi se murió hace 7 años .,B1
4758,"Cuando tenias alguna informacion para mi , puedes escribir a mi correo electronico .",B1
30341,"He viajado con su compañía una vez por semana hace 3 meses , ya_que estoy en vacaciones por América_del_Sur .",B1
10304,adios .,A1
6040,"buenos dias , me llamo Ruonan_Yuan , una estudiante de China .",B2
28756,Ella tiene un carácter muy fuerte y es una persona muy verdadera .,A2
2841,"La necesito de 15_julio_de_2012 hasta el 25 de el mismo mes , porfavor me mandas el precio y los condiciones de la reserva",A2
36948,"Muy estimados señores de la Compañía_X ,",C1
36854,"Mexico , DF",B2
2887,"Los personajes son bien caracterizados , principalmente porque hay actores excelentes que saben entrar en sus vidas .",C1
8876,Necesito quedar me una semana aquí y por eso estoy procurando un buen hotel .,A2
20923,Mi número de teléfono es el 89036742188 .,B1
23067,"Mis amigos decidieron que necesitarian una compensación por importe de 1000 euros , pero por_supuesto ellos quisieran tener su equipaje .",B1
39439,Allí Patrick se enamoró con los bailes y también se encontró el amor de su vida - a su mujer Lisa .,A2
14997,Me encanta jugar a el tenis y fútbol .,A1
22837,"No espere me por cena , por_favor .",A1
17750,El arte en el Museo era muy hermoso .,A2
44237,¿ Cómo estan todos ?,B1
19023,"Claro , quieremos vistar a el mar en el balón de la habitacíón .",A2
17575,Se encuentra en 1999 formando_parte de una banda de extraterrestiales ( los Krill ) que lucha por la justicia .,C1
5602,"Mi padre se llama Eduardo , tienes 48 años ( si , mi padre quis tener um hijo con su nombre ) .",A1
32894,Botando los cigarriyos a el piso hace que pobres animales lo confundan con comida y se podrían dañar .,B2
13921,"Quando yo entré_en_contacto , por teléfono , con ustedes me han prometido precios mejores y un servicio de qualidad .",C1
5730,"Ya mi madre , Lila , tiene también 58 años , pero és licenciada en Psicología en los medios de los años 70 por la Universidad_Estadual_de_Londrina ( UEL ) .",A1
14745,hasta pronto .,A1
5296,"Bueno , me conosces entonces sabes que si estoy escribiendo te , es para pedir algo .",B1
13851,"Fuimos a un restaurante par cenar , pero el restaurante no acceptaba tarjetas ... Explicamos a el camarero .",A2
42546,"De_hecho , tengo una amiga a quien le sucedió algo parecido con sus niños que rechazaron subir a el barco durante un crucero muy caro y a el final , se dieron por vencido y cambiaron de planes .",B1
17696,Llegé el primero sabado de enero .,A2
25274,Mis padres que estaban en Brasil ficabam piensando si yo estava bien todo tiempo .,A2
28379,"Tambien , fui a los fuentes naturales en las montanas_Roquas y pasé un tiempo maravilloso con mis amigos .",A2
20918,León .,B1
40437,"Es posible que la construcción de medidas políticas para este fin avance para contribuir con una sociedad con más calidad de vida , pero respectando los derechos de todos .",B2
6869,"Perdón si te molesta esta carta , pero realmente tengo muchas ganas de ver te .",B1
21042,"Me llamo Ramón_Vidal , soy cliente de su compañía .",C1
9943,Es la historia de un niño que no quería estudiar porque no tenía ganas .,B1
9643,Juntos trabajan en una farmacia cerca de Cordoba .,A1
14892,Me encanta motor el coche .,A1
29709,Estas vacaciones fueron bien porque mis amogos son muchos divertidos .,A2
39661,Cuanto me va a costar la estadia en vuestro hotel ?,A2
39449,"Pues , la razón para mi carta es porque en unas semanas voy a viajar a Los_Ángeles para un reúnion de los negocios que sería allí .",B1
38196,"Para crear un ambiente más saludable y seguro para los ciudadanos , necesitamos quitar el acto de fumar en lugares públicos .",B2
9190,No sé somo se titula - viajo rara .,B1
44931,Ma famila es grande y muy simpatica,A1
21650,"En la maleta roja hay muchas prendas de vestir , muchos zapatos y bolsos pequeños .",B1
3786,"Las personas que les gusta fumar no puede hacer eso ni en rerstaurantes , ni en aire libre , ni en las estaciónes de transporte , por_ejemplo , en ningun lugar público .",B2
34552,Para mi este acontesimente es magico !,B1
29809,Solicito mi admisión en el programa de post_grado de lengua y literatura española en vuestra universidad .,B2
39884,Me gradué en publicidad e hice posgrado en historia de la arte mundial y tengo cinco años de experiencia con trabajos voluntarios .,B2
4683,"Yo me llamo Sam_Barbar , tengo 27 años , soy Sirio de Damasco , vivo en Damasco - Bagdad_avenida , mi padre se llama Akram .",A1
4270,"Hay que se respectar las personas que no lo hacen , no solamente por que el olor es terrible , pero porque hace mal a quien respira también , como ya fue comproblado por vários pesquisadores .",B2
32113,Mi nombre es Marcos y estoy escribiendo para reservar una habitación en su hotel .,A2
34806,"yo me llamo Jorge vivo en damasco soy estudiante en el universidad_de_damasco , estdio economia en 4 anños ,",A1
20425,Me despido atentamente .,B1
19281,Me gustaría comprar un piso para vivir aquí .,A2
45239,Espero que bien,A2
42061,¿ Que es el modo de realizar dicha reserva ?,A2
40644,¿ Tu hotel tiene desayuno de cortesía ?,A2
3340,"Margaret es la esposa di Michael , y tienen una hija y un hijo .",A1
41079,Pienso que es mal de poner en peligro la salud y la integridad fisica de los otros para nuestro proprio placer .,B2
19037,A los 12 años hacia pequeñas tarefas en el armazén quedado en su calle .,A2
32230,El nacio en 1962 en Roma .,A2
38679,"Beirut , Líbano",B2
14287,"Además , las personas no pueden fumar incluso en sus balcones en casa .",B2
2031,"Mánda me un SMS con su respuesta , estaré sin conexión Internet hasta el mañana .",B1
21473,Yo soy fumadora pero estoy totalmente en_contra_de fumar en lugares públicos por varios razones .,B2
17197,"Había tres abanicos , dos pulseras y tres peinetas .",B1
7235,Yo viste Korea para el primero tiemp este verano .,A2
12755,Disneyland es una pais que muchas personas viajan y vean los personajes de Disney peliculas .,A2
15327,Espero conocer los pronto .,A1
30951,"Pedro tiene 45 años y no es casado , es ingenerio en petrol y vive en Malaga .",A1
20590,Mi hermano esta casado con mi cuñada carla y tienen una hija llamada Giovanna .,A1
29850,Su padre tiene 63 años y no trabaja .,A1
1079,"Cumprimentos ,",A1
18610,Me llamo Natalia_Tomashko .,B1
44019,Y es necessario que yo pague una parcela para que la reserva ocurra ?,A2
28091,"Llagando a el aeropuerto , no pude encontrar mi maleta .",B1
27281,"Lo que me deja un_poco triste es que hay médicos que fuman , incluso delante_de sus pacientes .",B2
38417,"Éstas son las preguntas sobresalientes de Truman , película elaborada por Cesc_Gay y ganadora de cinco premios Goya , entre ellos los galardones de mejor película y mejor director .",C1
27672,"Te pido disculpas por las molestias , pero espero que podamos ver nos el próximo mes .",B1
26026,"El interior de el restaurante era extraordinario pero la comida no era tan sabroso y rica , como esperamos .",A2
14318,Me llamo Neli_Seinian .,B2
28805,"En 2012 , fui a Jiangxi provencia y estuve muy abrrido .",A2
14506,A MI ME GUSTAN MUCHO LOS DEPORTES .,A1
36630,"Un otro punto muy fuerte , y mi punto final , es que la gente que fuma cigarillos no se pone en la basura todos los tiempos .",B2
2936,"Entonces , algunos dias estaba sola y paseé por barrios como Soho o Greenwich_village .",A2
3917,"A el siguiente , llamamos un cerrajero para abrir la puerta , gracias_a díos , llego muy rápido y trabajó casi dentro_de un minuto y , abrió la puerta .",B1
30063,MI MADRE SE LLAMA PORCINA Y TIENE 80 AÑOS .,A1
34457,Es terrible !,B1
26299,"En_cuanto_a historias graciosas , me acuerdo de una anécdota en mi viaje por el Reido_Unido .",B1
28112,No se sabe porque tiene la gente estos problemas pero de_vez_en_cuando esta gente podrían ayudar nos en la futura .,B1
42618,¿ y el precio ?,B2
33073,"Estaba bien , ella no tuviera que trabajar hasta el martes .",B1
36824,"Antes hemos vivido en Angers , despues en Reims , Lyon y Paris : Pero preferimos Burdeos porque hace sol y la ciudad esta muy cerca de el mar",A1
41782,Hay muchos restaurantes cerca de el hotel ?,A2
9837,"Su familia es muy grande , él tiene 10 hermanos , 5 ombres y 5 mujeres .",A2
9706,Como pódeis perceber es una optima persona y a quien la vida nunca fue muy favorable .,A2
35081,"Mi padre se llama Abdelkhalek , es un professor en la universidad de fez tiene 55 años , mi madre se llama Khadija es ama de casa tiene 50 años .",A1
30720,Me gusta aprender español porque quiero viajar a la España .,A1
26027,"La admiro mucho porque ella simpatico , pasionante , y una atleta ultímo .",A2
14308,Tengo padres y un hermano y tres hermanas .,A1
34581,Somos muy feliz !,A1
19880,Iván_Baukov .,B2
2062,"Tengo también una sobrinha , hija de mi hermano Eduardo , su nombre es Sophia_Wanishi , tienes 2 años y es mucho traviesa .",A1
6470,"En la próxima , me gustaria conocer Lima , Peru .",A2
